strain;force_lg;area
0;1.05242;1604.59
0.0140282;5.12248;1604.59
0.0280564;7.02672;1604.59
0.0420846;7.99903;1604.59
0.0561127;8.06417;1604.59
0.0701409;8.26346;1604.59
0.0841691;8.09859;1604.59
0.0981973;5.2349;1604.59
0.112225;3.36806;1604.59
0.126254;2.9019;1604.59
0.140282;2.77029;1604.59
0.15431;2.28587;1604.59
0.168338;2.86951;1604.59
0.182366;2.94939;1604.59
0.196395;2.3695;1604.59
